filename	bam_id	indexing_id	sample_id	Count	batch
WTCHG_416540_271123	416540	271123	JIA00054	2768430	2
WTCHG_416540_272111	416540	272111	BHM00126	3287086	2
WTCHG_416540_273194	416540	273194	JIA00003	3893391	2
WTCHG_416540_274182	416540	274182	JIA00025	3226393	2
WTCHG_416540_275170	416540	275170	BHM00114	3691028	2
WTCHG_416540_276158	416540	276158	JIA00050	2685045	2
WTCHG_416540_277146	416540	277146	OAS00011	3150647	2
WTCHG_416540_278134	416540	278134	JIA00057	3157902	2
WTCHG_416540_279122	416540	279122	MUS00011	2977795	2
WTCHG_416540_280110	416540	280110	NCL00008	3186404	2
WTCHG_416540_281193	416540	281193	JIA00004	3351756	2
WTCHG_416540_282181	416540	282181	JIA00028	3071117	2
WTCHG_416540_283169	416540	283169	BHM00116	2913782	2
WTCHG_416540_284157	416540	284157	OAS00012	3462401	2
WTCHG_416540_285145	416540	285145	OAS00015	3059145	2
WTCHG_416540_286133	416540	286133	JIA00059	2066693	2
WTCHG_416540_287121	416540	287121	NCL00016	3176522	2
WTCHG_416540_288109	416540	288109	BHM00125	3146498	2
WTCHG_416540_289192	416540	289192	JIA00015	3608041	2
WTCHG_416540_290180	416540	290180	OAS00001	3211335	2
WTCHG_416540_291168	416540	291168	BHM00117	3566280	2
WTCHG_416540_292156	416540	292156	OAS00018	3347652	2
WTCHG_416540_293144	416540	293144	OAS00034	3276292	2
WTCHG_416540_294132	416540	294132	MUS00015	3763067	2
WTCHG_416540_295120	416540	295120	NCL00017	3533108	2
WTCHG_416540_296108	416540	296108	BHM00162	3869276	2
WTCHG_416541_201191	416541	201191	JIA00016	3336779	2
WTCHG_416541_202179	416541	202179	OAS00005	3570489	2
WTCHG_416541_203167	416541	203167	BHM00118	6545257	2
WTCHG_416541_204155	416541	204155	OAS00019	2982111	2
WTCHG_416541_205143	416541	205143	OAS00035	2954925	2
WTCHG_416541_206131	416541	206131	NCL00001	3339124	2
WTCHG_416541_207119	416541	207119	OAS00023	3575355	2
WTCHG_416541_208107	416541	208107	JIA00062	3187697	2
WTCHG_416541_209190	416541	209190	OAS00013	3361509	2
WTCHG_416541_210178	416541	210178	ORA00001	3358823	2
WTCHG_416541_211166	416541	211166	BHM00127	3427913	2
WTCHG_416541_212154	416541	212154	OAS00022	2671479	2
WTCHG_416541_213142	416541	213142	ORA00013	3593684	2
WTCHG_416541_214130	416541	214130	NCL00003	6816445	2
WTCHG_416541_215118	416541	215118	OAS00037	2775503	2
WTCHG_416541_216106	416541	216106	JIA00063	1334457	2
WTCHG_416541_217189	416541	217189	JIA00001	2876863	2
WTCHG_416541_218177	416541	218177	JIA00034	764	2
WTCHG_416541_219165	416541	219165	BHM00130	3209117	2
WTCHG_416541_220153	416541	220153	OAS00040	3159384	2
WTCHG_416541_221141	416541	221141	ORA00019	3749744	2
WTCHG_416541_222129	416541	222129	NCL00004	3653997	2
WTCHG_416541_223117	416541	223117	OAS00049	3800424	2
WTCHG_416541_224105	416541	224105	NCL00023	3932676	2
WTCHG_416541_225188	416541	225188	JIA00026	3297911	2
WTCHG_416541_226176	416541	226176	JIA00035	3406197	2
WTCHG_416541_227164	416541	227164	BHM00131	2971112	2
WTCHG_416541_228152	416541	228152	ORA00004	3761513	2
WTCHG_416541_229140	416541	229140	ORA00022	3816591	2
WTCHG_416541_230128	416541	230128	OAS00024	3390483	2
WTCHG_416541_231116	416541	231116	OAS00052	3340538	2
WTCHG_416541_232104	416541	232104	NCL00024	3776397	2
WTCHG_416541_233187	416541	233187	JIA00027	3190149	2
WTCHG_416541_234175	416541	234175	JIA00037	3356220	2
WTCHG_416541_235163	416541	235163	BHM00132	4030369	2
WTCHG_416541_236151	416541	236151	ORA00007	3234006	2
WTCHG_416541_237139	416541	237139	ORA00028	3796382	2
WTCHG_416541_238127	416541	238127	OAS00028	4029174	2
WTCHG_416541_239115	416541	239115	OAS00053	3153288	2
WTCHG_416541_240103	416541	240103	NCL00025	3064233	2
WTCHG_416541_241186	416541	241186	OAS00014	3702901	2
WTCHG_416541_242174	416541	242174	JIA00043	3411088	2
WTCHG_416541_243162	416541	243162	JIA00029	4077002	2
WTCHG_416541_244150	416541	244150	ORA00016	3411152	2
WTCHG_416541_245138	416541	245138	BHM00091	3658300	2
WTCHG_416541_246126	416541	246126	OAS00039	4147947	2
WTCHG_416541_247114	416541	247114	OAS00054	3315147	2
WTCHG_416541_248102	416541	248102	NCL00026	3698251	2
WTCHG_416541_249185	416541	249185	JIA00031	3824174	2
WTCHG_416541_250173	416541	250173	JIA00046	3296764	2
WTCHG_416541_251161	416541	251161	JIA00040	3403047	2
WTCHG_416541_252149	416541	252149	ORA00027	4121552	2
WTCHG_416541_253137	416541	253137	BHM00138	3442155	2
WTCHG_416541_254125	416541	254125	BHM00121	4142747	2
WTCHG_416541_255113	416541	255113	OAS00065	3117483	2
WTCHG_416541_256101	416541	256101	NCL00028	3923792	2
WTCHG_416541_257196	416541	257196	JIA00002	3847777	2
WTCHG_416541_258184	416541	258184	JIA00032	3057545	2
WTCHG_416541_259172	416541	259172	BHM00074	2868091	2
WTCHG_416541_260160	416541	260160	JIA00047	2798497	2
WTCHG_416541_261148	416541	261148	JIA00053	1089977	2
WTCHG_416541_262136	416541	262136	BHM00139	3225254	2
WTCHG_416541_263124	416541	263124	BHM00140	3315177	2
WTCHG_416541_264112	416541	264112	NCL00020	3361423	2
WTCHG_416541_265195	416541	265195	OAS00004	3260192	2
WTCHG_416541_266183	416541	266183	JIA00019	3688768	2
WTCHG_416541_267171	416541	267171	BHM00113	3047795	2
WTCHG_416541_268159	416541	268159	JIA00048	3524655	2
WTCHG_416541_269147	416541	269147	OAS00008	3151479	2
WTCHG_416541_270135	416541	270135	JIA00055	3042486	2
WTCHG_416541_271123	416541	271123	JIA00054	2775587	2
WTCHG_416541_272111	416541	272111	BHM00126	3333029	2
WTCHG_416541_273194	416541	273194	JIA00003	3899936	2
WTCHG_416541_274182	416541	274182	JIA00025	3220375	2
WTCHG_416541_275170	416541	275170	BHM00114	3698484	2
WTCHG_416541_276158	416541	276158	JIA00050	2671688	2
WTCHG_416541_277146	416541	277146	OAS00011	3171891	2
WTCHG_416541_278134	416541	278134	JIA00057	3193084	2
WTCHG_416541_279122	416541	279122	MUS00011	2993845	2
WTCHG_416541_280110	416541	280110	NCL00008	3232339	2
WTCHG_416541_281193	416541	281193	JIA00004	3357874	2
WTCHG_416541_282181	416541	282181	JIA00028	3086123	2
WTCHG_416541_283169	416541	283169	BHM00116	2895018	2
WTCHG_416541_284157	416541	284157	OAS00012	3487110	2
WTCHG_416541_285145	416541	285145	OAS00015	3065722	2
WTCHG_416541_286133	416541	286133	JIA00059	2061397	2
WTCHG_416541_287121	416541	287121	NCL00016	3204124	2
WTCHG_416541_288109	416541	288109	BHM00125	3179841	2
WTCHG_416541_289192	416541	289192	JIA00015	3630789	2
WTCHG_416541_290180	416541	290180	OAS00001	3204433	2
WTCHG_416541_291168	416541	291168	BHM00117	3580974	2
WTCHG_416541_292156	416541	292156	OAS00018	3370224	2
WTCHG_416541_293144	416541	293144	OAS00034	3310084	2
WTCHG_416541_294132	416541	294132	MUS00015	3786710	2
WTCHG_416541_295120	416541	295120	NCL00017	3545348	2
WTCHG_416541_296108	416541	296108	BHM00162	3858523	2
WTCHG_423846_201191	423846	201191	JIA00016	3274265	2
WTCHG_423846_202179	423846	202179	OAS00005	2988097	2
WTCHG_423846_203167	423846	203167	BHM00118	6435865	2
WTCHG_423846_204155	423846	204155	OAS00019	2852860	2
WTCHG_423846_205143	423846	205143	OAS00035	2595280	2
WTCHG_423846_206131	423846	206131	NCL00001	3189610	2
WTCHG_423846_207119	423846	207119	OAS00023	3402933	2
WTCHG_423846_208107	423846	208107	JIA00062	3100294	2
WTCHG_423846_209190	423846	209190	OAS00013	3324705	2
WTCHG_423846_210178	423846	210178	ORA00001	2958353	2
WTCHG_423846_211166	423846	211166	BHM00127	3297574	2
WTCHG_423846_212154	423846	212154	OAS00022	2310730	2
WTCHG_423846_213142	423846	213142	ORA00013	3219702	2
WTCHG_423846_214130	423846	214130	NCL00003	6789971	2
WTCHG_423846_215118	423846	215118	OAS00037	2509280	2
WTCHG_423846_216106	423846	216106	JIA00063	1338314	2
WTCHG_423846_217189	423846	217189	JIA00001	2737404	2
WTCHG_423846_218177	423846	218177	JIA00034	886	2
WTCHG_423846_219165	423846	219165	BHM00130	3305311	2
WTCHG_423846_220153	423846	220153	OAS00040	2886196	2
WTCHG_423846_221141	423846	221141	ORA00019	3558144	2
WTCHG_423846_222129	423846	222129	NCL00004	3363703	2
WTCHG_423846_223117	423846	223117	OAS00049	3404977	2
WTCHG_423846_224105	423846	224105	NCL00023	3838044	2
WTCHG_423846_225188	423846	225188	JIA00026	3198686	2
WTCHG_423846_226176	423846	226176	JIA00035	3119380	2
WTCHG_423846_227164	423846	227164	BHM00131	2894800	2
WTCHG_423846_228152	423846	228152	ORA00004	3895135	2
WTCHG_423846_229140	423846	229140	ORA00022	3803868	2
WTCHG_423846_230128	423846	230128	OAS00024	2983484	2
WTCHG_423846_231116	423846	231116	OAS00052	3214356	2
WTCHG_423846_232104	423846	232104	NCL00024	3388655	2
WTCHG_423846_233187	423846	233187	JIA00027	3163347	2
WTCHG_423846_234175	423846	234175	JIA00037	3299185	2
WTCHG_423846_235163	423846	235163	BHM00132	4062878	2
WTCHG_423846_236151	423846	236151	ORA00007	3230230	2
WTCHG_423846_237139	423846	237139	ORA00028	3350574	2
WTCHG_423846_238127	423846	238127	OAS00028	3581110	2
WTCHG_423846_239115	423846	239115	OAS00053	2867124	2
WTCHG_423846_240103	423846	240103	NCL00025	2945435	2
WTCHG_423846_241186	423846	241186	OAS00014	3552581	2
WTCHG_423846_242174	423846	242174	JIA00043	3223385	2
WTCHG_423846_243162	423846	243162	JIA00029	4232207	2
WTCHG_423846_244150	423846	244150	ORA00016	3316226	2
WTCHG_423846_245138	423846	245138	BHM00091	3339410	2
WTCHG_423846_246126	423846	246126	OAS00039	3759150	2
WTCHG_423846_247114	423846	247114	OAS00054	3046412	2
WTCHG_423846_248102	423846	248102	NCL00026	3739194	2
WTCHG_423846_249185	423846	249185	JIA00031	3675128	2
WTCHG_423846_250173	423846	250173	JIA00046	3114387	2
WTCHG_423846_251161	423846	251161	JIA00040	3311277	2
WTCHG_423846_252149	423846	252149	ORA00027	4074732	2
WTCHG_423846_253137	423846	253137	BHM00138	3082680	2
WTCHG_423846_254125	423846	254125	BHM00121	3738807	2
WTCHG_423846_255113	423846	255113	OAS00065	2723394	2
WTCHG_423846_256101	423846	256101	NCL00028	3671957	2
WTCHG_423846_257196	423846	257196	JIA00002	3610997	2
WTCHG_423846_258184	423846	258184	JIA00032	2882097	2
WTCHG_423846_259172	423846	259172	BHM00074	2761819	2
WTCHG_423846_260160	423846	260160	JIA00047	2457460	2
WTCHG_423846_261148	423846	261148	JIA00053	1018035	2
WTCHG_423846_262136	423846	262136	BHM00139	2973267	2
WTCHG_423846_263124	423846	263124	BHM00140	3212734	2
WTCHG_423846_264112	423846	264112	NCL00020	3148840	2
WTCHG_423846_265195	423846	265195	OAS00004	3225501	2
WTCHG_423846_266183	423846	266183	JIA00019	3566192	2
WTCHG_423846_267171	423846	267171	BHM00113	2950919	2
WTCHG_423846_268159	423846	268159	JIA00048	3384776	2
WTCHG_423846_269147	423846	269147	OAS00008	3003926	2
WTCHG_423846_270135	423846	270135	JIA00055	2851985	2
WTCHG_423846_271123	423846	271123	JIA00054	2608670	2
WTCHG_423846_272111	423846	272111	BHM00126	2971618	2
WTCHG_423846_273194	423846	273194	JIA00003	4004190	2
WTCHG_423846_274182	423846	274182	JIA00025	3060611	2
WTCHG_423846_275170	423846	275170	BHM00114	3507353	2
WTCHG_423846_276158	423846	276158	JIA00050	2562608	2
WTCHG_423846_277146	423846	277146	OAS00011	2906646	2
WTCHG_423846_278134	423846	278134	JIA00057	2866531	2
WTCHG_423846_279122	423846	279122	MUS00011	2684220	2
