filename	lane_id	seq_id	sample_id	Count	batch
WTCHG_503466_247183	503466	247183	BHM00312	3242594	6
WTCHG_503466_248195	503466	248195	BHM00314	3734692	6
WTCHG_503466_249112	503466	249112	JIA00083	3999536	6
WTCHG_503466_250124	503466	250124	LRA00012	3960224	6
WTCHG_503466_251136	503466	251136	NCL00189	3357039	6
WTCHG_503466_252148	503466	252148	NCL00190	3787870	6
WTCHG_503466_253160	503466	253160	NCL00195	4170453	6
WTCHG_503466_254172	503466	254172	NCL00197	4129325	6
WTCHG_503466_257101	503466	257101	NCL00114	2906695	6
WTCHG_503466_258113	503466	258113	NCL00115	2952035	6
WTCHG_503466_259125	503466	259125	NCL00116	2405450	6
WTCHG_503466_260137	503466	260137	NCL00118	2828529	6
WTCHG_503466_261149	503466	261149	NCL00119	2773740	6
WTCHG_503466_262161	503466	262161	NCL00120	2701003	6
WTCHG_503466_263173	503466	263173	NCL00121	2291316	6
WTCHG_503466_264185	503466	264185	NCL00122	2926488	6
WTCHG_503466_265102	503466	265102	NCL00124	2361547	6
WTCHG_503466_266114	503466	266114	NCL00126	2532235	6
WTCHG_503466_267126	503466	267126	NCL00130	2707946	6
WTCHG_503466_268138	503466	268138	NCL00131	3190369	6
WTCHG_503466_269150	503466	269150	NCL00134	3151920	6
WTCHG_503466_270162	503466	270162	NCL00135	2558560	6
WTCHG_503466_271174	503466	271174	NCL00137	2200358	6
WTCHG_503466_272186	503466	272186	NCL00142	3056223	6
WTCHG_503466_273103	503466	273103	NCL00144	3658705	6
WTCHG_503466_274115	503466	274115	NCL00139	3581046	6
WTCHG_503466_275127	503466	275127	NCL00146	3300443	6
WTCHG_503466_276139	503466	276139	NCL00147	2970050	6
WTCHG_503466_277151	503466	277151	NCL00150	3009595	6
WTCHG_503466_278163	503466	278163	NCL00145	3614874	6
WTCHG_503466_279175	503466	279175	NCL00149	3029829	6
WTCHG_503466_280187	503466	280187	NCL00148	3499224	6
WTCHG_503466_281104	503466	281104	NCL00151	3798363	6
WTCHG_503466_282116	503466	282116	NCL00156	3582663	6
WTCHG_503466_283128	503466	283128	NCL00167	3199222	6
WTCHG_503466_284140	503466	284140	NCL00158	3678696	6
WTCHG_503466_285152	503466	285152	NCL00159	3822977	6
WTCHG_503466_286164	503466	286164	LRA00001	3439050	6
WTCHG_503466_287176	503466	287176	LRA00008	3698699	6
WTCHG_503466_288188	503466	288188	NCL00161	2896316	6
WTCHG_503466_289105	503466	289105	NCL00163	3025507	6
WTCHG_503466_290117	503466	290117	BHM00234	4031387	6
WTCHG_503466_291129	503466	291129	NCL00165	3268796	6
WTCHG_503466_292141	503466	292141	LRA00007	3524407	6
WTCHG_503466_293153	503466	293153	NCL00169	3860033	6
WTCHG_503466_294165	503466	294165	NCL00171	3584343	6
WTCHG_503466_295177	503466	295177	LRA00019	4440527	6
WTCHG_503466_296189	503466	296189	NCL00166	3962997	6
WTCHG_507475_201106	507475	201106	NCL00173	3206635	6
WTCHG_507475_202118	507475	202118	NCL00176	2935718	6
WTCHG_507475_203130	507475	203130	NCL00172	3162334	6
WTCHG_507475_204142	507475	204142	LRA00006	130385	6
WTCHG_507475_205154	507475	205154	LRA00011	3431699	6
WTCHG_507475_206166	507475	206166	LRA00013	3395762	6
WTCHG_507475_207178	507475	207178	NCL00174	3248304	6
WTCHG_507475_208190	507475	208190	NCL00175	3188678	6
WTCHG_507475_209107	507475	209107	NCL00177	3398763	6
WTCHG_507475_210119	507475	210119	BHM00275	3271310	6
WTCHG_507475_211131	507475	211131	NCL00179	3236278	6
WTCHG_507475_212143	507475	212143	NCL00178	3326253	6
WTCHG_507475_213155	507475	213155	BHM00284	3011627	6
WTCHG_507475_214167	507475	214167	BHM00292	3027783	6
WTCHG_507475_215179	507475	215179	NCL00180	3254597	6
WTCHG_507475_216191	507475	216191	NCL00181	3437234	6
WTCHG_507475_217108	507475	217108	NCL00182	3165934	6
WTCHG_507475_218120	507475	218120	NCL00183	3418820	6
WTCHG_507475_219132	507475	219132	BHM00281	3352191	6
WTCHG_507475_220144	507475	220144	BHM00266	3253227	6
WTCHG_507475_221156	507475	221156	NCL00184	3468933	6
WTCHG_507475_222168	507475	222168	NCL00185	3386853	6
WTCHG_507475_223180	507475	223180	OAS00095	3147622	6
WTCHG_507475_224192	507475	224192	BHM00263	3314403	6
WTCHG_507475_225109	507475	225109	BHM00295	3142652	6
WTCHG_507475_226121	507475	226121	OAS00093	3378526	6
WTCHG_507475_227133	507475	227133	NCL00187	3399366	6
WTCHG_507475_228145	507475	228145	BHM00257	3006472	6
WTCHG_507475_229157	507475	229157	LRA00010	3235962	6
WTCHG_507475_230169	507475	230169	NCL00188	3444119	6
WTCHG_507475_231181	507475	231181	BHM00236	3113781	6
WTCHG_507475_232193	507475	232193	BHM00265	3102462	6
WTCHG_507475_233110	507475	233110	BHM00269	3166691	6
WTCHG_507475_234122	507475	234122	BHM00270	2762569	6
WTCHG_507475_235134	507475	235134	BHM00273	3333183	6
WTCHG_507475_236146	507475	236146	BHM00296	3336696	6
WTCHG_507475_237158	507475	237158	BHM00298	3181158	6
WTCHG_507475_238170	507475	238170	BHM00299	3442249	6
WTCHG_507475_239182	507475	239182	BHM00300	3238973	6
WTCHG_507475_240194	507475	240194	BHM00301	3468016	6
WTCHG_507475_241111	507475	241111	BHM00302	3119621	6
WTCHG_507475_242123	507475	242123	BHM00305	3070133	6
WTCHG_507475_243135	507475	243135	BHM00306	3125313	6
WTCHG_507475_244147	507475	244147	BHM00307	3296092	6
WTCHG_507475_245159	507475	245159	BHM00308	3202393	6
WTCHG_507475_246171	507475	246171	BHM00310	3148350	6
WTCHG_507475_247183	507475	247183	BHM00312	3664399	6
WTCHG_507475_248195	507475	248195	BHM00314	3317805	6
WTCHG_507475_249112	507475	249112	JIA00083	3245279	6
WTCHG_507475_250124	507475	250124	LRA00012	3291019	6
WTCHG_507475_251136	507475	251136	NCL00189	3273751	6
WTCHG_507475_252148	507475	252148	NCL00190	3236361	6
WTCHG_507475_253160	507475	253160	NCL00195	3151879	6
WTCHG_507475_254172	507475	254172	NCL00197	3114678	6
WTCHG_507475_257101	507475	257101	NCL00114	4145337	6
WTCHG_507475_258113	507475	258113	NCL00115	4232180	6
WTCHG_507475_259125	507475	259125	NCL00116	4356423	6
WTCHG_507475_260137	507475	260137	NCL00118	4161963	6
WTCHG_507475_261149	507475	261149	NCL00119	3917681	6
WTCHG_507475_262161	507475	262161	NCL00120	3781755	6
WTCHG_507475_263173	507475	263173	NCL00121	3645468	6
WTCHG_507475_264185	507475	264185	NCL00122	4029962	6
WTCHG_507475_265102	507475	265102	NCL00124	3541525	6
WTCHG_507475_266114	507475	266114	NCL00126	3454893	6
WTCHG_507475_267126	507475	267126	NCL00130	3633888	6
WTCHG_507475_268138	507475	268138	NCL00131	3701823	6
WTCHG_507475_269150	507475	269150	NCL00134	3311290	6
WTCHG_507475_270162	507475	270162	NCL00135	3611091	6
WTCHG_507475_271174	507475	271174	NCL00137	3860626	6
WTCHG_507475_272186	507475	272186	NCL00142	3714511	6
WTCHG_507475_273103	507475	273103	NCL00144	3304668	6
WTCHG_507475_274115	507475	274115	NCL00139	3365343	6
WTCHG_507475_275127	507475	275127	NCL00146	3428303	6
WTCHG_507475_276139	507475	276139	NCL00147	3073044	6
WTCHG_507475_277151	507475	277151	NCL00150	3601741	6
WTCHG_507475_278163	507475	278163	NCL00145	3170776	6
WTCHG_507475_279175	507475	279175	NCL00149	3204670	6
WTCHG_507475_280187	507475	280187	NCL00148	3007619	6
WTCHG_507475_281104	507475	281104	NCL00151	3120347	6
WTCHG_507475_282116	507475	282116	NCL00156	3609312	6
WTCHG_507475_283128	507475	283128	NCL00167	3190883	6
WTCHG_507475_284140	507475	284140	NCL00158	3055828	6
WTCHG_507475_285152	507475	285152	NCL00159	3642479	6
WTCHG_507475_286164	507475	286164	LRA00001	3481022	6
WTCHG_507475_287176	507475	287176	LRA00008	3517057	6
WTCHG_507475_288188	507475	288188	NCL00161	3019619	6
WTCHG_507475_289105	507475	289105	NCL00163	3179131	6
WTCHG_507475_290117	507475	290117	BHM00234	3404311	6
WTCHG_507475_291129	507475	291129	NCL00165	2964698	6
WTCHG_507475_292141	507475	292141	LRA00007	3408559	6
WTCHG_507475_293153	507475	293153	NCL00169	3127919	6
WTCHG_507475_294165	507475	294165	NCL00171	3293163	6
WTCHG_507475_295177	507475	295177	LRA00019	3159458	6
WTCHG_507475_296189	507475	296189	NCL00166	3172832	6
WTCHG_510539_201106	510539	201106	NCL00173	3587489	6
WTCHG_510539_202118	510539	202118	NCL00176	3518042	6
WTCHG_510539_203130	510539	203130	NCL00172	3492981	6
WTCHG_510539_204142	510539	204142	LRA00006	143151	6
WTCHG_510539_205154	510539	205154	LRA00011	3517074	6
WTCHG_510539_206166	510539	206166	LRA00013	3562175	6
WTCHG_510539_207178	510539	207178	NCL00174	3517875	6
WTCHG_510539_208190	510539	208190	NCL00175	3594289	6
WTCHG_510539_209107	510539	209107	NCL00177	3593915	6
WTCHG_510539_210119	510539	210119	BHM00275	3617191	6
WTCHG_510539_211131	510539	211131	NCL00179	3532524	6
WTCHG_510539_212143	510539	212143	NCL00178	3623117	6
WTCHG_510539_213155	510539	213155	BHM00284	3645075	6
WTCHG_510539_214167	510539	214167	BHM00292	3480996	6
WTCHG_510539_215179	510539	215179	NCL00180	3631568	6
WTCHG_510539_216191	510539	216191	NCL00181	3725449	6
WTCHG_510539_217108	510539	217108	NCL00182	3727119	6
WTCHG_510539_218120	510539	218120	NCL00183	3551127	6
WTCHG_510539_219132	510539	219132	BHM00281	3698846	6
WTCHG_510539_220144	510539	220144	BHM00266	3640669	6
WTCHG_510539_221156	510539	221156	NCL00184	3669108	6
WTCHG_510539_222168	510539	222168	NCL00185	3736498	6
WTCHG_510539_223180	510539	223180	OAS00095	3665369	6
WTCHG_510539_224192	510539	224192	BHM00263	3881623	6
WTCHG_510539_225109	510539	225109	BHM00295	3422511	6
WTCHG_510539_226121	510539	226121	OAS00093	3676554	6
WTCHG_510539_227133	510539	227133	NCL00187	3638189	6
WTCHG_510539_228145	510539	228145	BHM00257	3618010	6
WTCHG_510539_229157	510539	229157	LRA00010	3695631	6
WTCHG_510539_230169	510539	230169	NCL00188	3593506	6
WTCHG_510539_231181	510539	231181	BHM00236	3669929	6
WTCHG_510539_232193	510539	232193	BHM00265	3720906	6
WTCHG_510539_233110	510539	233110	BHM00269	3569582	6
WTCHG_510539_234122	510539	234122	BHM00270	3301414	6
WTCHG_510539_235134	510539	235134	BHM00273	3566092	6
WTCHG_510539_236146	510539	236146	BHM00296	3643566	6
WTCHG_510539_237158	510539	237158	BHM00298	3581585	6
WTCHG_510539_238170	510539	238170	BHM00299	3722470	6
WTCHG_510539_239182	510539	239182	BHM00300	3762344	6
WTCHG_510539_240194	510539	240194	BHM00301	3666396	6
WTCHG_510539_241111	510539	241111	BHM00302	3326199	6
WTCHG_510539_242123	510539	242123	BHM00305	3476981	6
WTCHG_510539_243135	510539	243135	BHM00306	3686606	6
WTCHG_510539_244147	510539	244147	BHM00307	3678878	6
WTCHG_510539_245159	510539	245159	BHM00308	3601359	6
WTCHG_510539_246171	510539	246171	BHM00310	3591932	6
WTCHG_510539_247183	510539	247183	BHM00312	3964331	6
WTCHG_510539_248195	510539	248195	BHM00314	3617370	6
WTCHG_510539_249112	510539	249112	JIA00083	3571905	6
WTCHG_510539_250124	510539	250124	LRA00012	3653935	6
WTCHG_510539_251136	510539	251136	NCL00189	3625259	6
WTCHG_510539_252148	510539	252148	NCL00190	3601115	6
WTCHG_510539_253160	510539	253160	NCL00195	3530499	6
WTCHG_510539_254172	510539	254172	NCL00197	3571176	6
WTCHG_510539_257101	510539	257101	NCL00114	4488184	6
WTCHG_510539_258113	510539	258113	NCL00115	4525428	6
WTCHG_510539_259125	510539	259125	NCL00116	4712224	6
WTCHG_510539_260137	510539	260137	NCL00118	4627967	6
WTCHG_510539_261149	510539	261149	NCL00119	4297782	6
WTCHG_510539_262161	510539	262161	NCL00120	4272623	6
WTCHG_510539_263173	510539	263173	NCL00121	4254073	6
WTCHG_510539_264185	510539	264185	NCL00122	4302670	6
WTCHG_510539_265102	510539	265102	NCL00124	4173745	6
WTCHG_510539_266114	510539	266114	NCL00126	4137943	6
WTCHG_510539_267126	510539	267126	NCL00130	3987737	6
WTCHG_510539_268138	510539	268138	NCL00131	3960962	6
WTCHG_510539_269150	510539	269150	NCL00134	3649724	6
WTCHG_510539_270162	510539	270162	NCL00135	4057646	6
WTCHG_510539_271174	510539	271174	NCL00137	4260639	6
WTCHG_510539_272186	510539	272186	NCL00142	4319740	6
WTCHG_510539_273103	510539	273103	NCL00144	3650084	6
WTCHG_510539_274115	510539	274115	NCL00139	3591346	6
WTCHG_510539_275127	510539	275127	NCL00146	3722879	6
WTCHG_510539_276139	510539	276139	NCL00147	3399431	6
WTCHG_510539_277151	510539	277151	NCL00150	3792877	6
WTCHG_510539_278163	510539	278163	NCL00145	3498075	6
WTCHG_510539_279175	510539	279175	NCL00149	3602324	6
WTCHG_510539_280187	510539	280187	NCL00148	3430245	6
WTCHG_510539_281104	510539	281104	NCL00151	3418929	6
WTCHG_510539_282116	510539	282116	NCL00156	3738932	6
WTCHG_510539_283128	510539	283128	NCL00167	3579735	6
WTCHG_510539_284140	510539	284140	NCL00158	3359227	6
WTCHG_510539_285152	510539	285152	NCL00159	3747471	6
WTCHG_510539_286164	510539	286164	LRA00001	3815615	6
WTCHG_510539_287176	510539	287176	LRA00008	3719737	6
WTCHG_510539_288188	510539	288188	NCL00161	3741551	6
WTCHG_510539_289105	510539	289105	NCL00163	3719266	6
WTCHG_510539_290117	510539	290117	BHM00234	3502273	6
WTCHG_510539_291129	510539	291129	NCL00165	3524534	6
WTCHG_510539_292141	510539	292141	LRA00007	3665035	6
WTCHG_510539_293153	510539	293153	NCL00169	3542219	6
WTCHG_510539_294165	510539	294165	NCL00171	3540043	6
WTCHG_510539_295177	510539	295177	LRA00019	3281170	6
WTCHG_510539_296189	510539	296189	NCL00166	3365730	6
WTCHG_510540_201106	510540	201106	NCL00173	3610517	6
WTCHG_510540_202118	510540	202118	NCL00176	3586943	6
WTCHG_510540_203130	510540	203130	NCL00172	3503856	6
WTCHG_510540_204142	510540	204142	LRA00006	143536	6
WTCHG_510540_205154	510540	205154	LRA00011	3498974	6
WTCHG_510540_206166	510540	206166	LRA00013	3552423	6
WTCHG_510540_207178	510540	207178	NCL00174	3536151	6
WTCHG_510540_208190	510540	208190	NCL00175	3617667	6
WTCHG_510540_209107	510540	209107	NCL00177	3599483	6
WTCHG_510540_210119	510540	210119	BHM00275	3631582	6
WTCHG_510540_211131	510540	211131	NCL00179	3545795	6
WTCHG_510540_212143	510540	212143	NCL00178	3634260	6
WTCHG_510540_213155	510540	213155	BHM00284	3702819	6
WTCHG_510540_214167	510540	214167	BHM00292	3512641	6
WTCHG_510540_215179	510540	215179	NCL00180	3657213	6
WTCHG_510540_216191	510540	216191	NCL00181	3739525	6
WTCHG_510540_217108	510540	217108	NCL00182	3778323	6
WTCHG_510540_218120	510540	218120	NCL00183	3543120	6
WTCHG_510540_219132	510540	219132	BHM00281	3711796	6
WTCHG_510540_220144	510540	220144	BHM00266	3657977	6
WTCHG_510540_221156	510540	221156	NCL00184	3661316	6
WTCHG_510540_222168	510540	222168	NCL00185	3751268	6
WTCHG_510540_223180	510540	223180	OAS00095	3711721	6
WTCHG_510540_224192	510540	224192	BHM00263	3929093	6
WTCHG_510540_225109	510540	225109	BHM00295	3434935	6
WTCHG_510540_226121	510540	226121	OAS00093	3691550	6
WTCHG_510540_227133	510540	227133	NCL00187	3642257	6
WTCHG_510540_228145	510540	228145	BHM00257	3682761	6
WTCHG_510540_229157	510540	229157	LRA00010	3734272	6
WTCHG_510540_230169	510540	230169	NCL00188	3595065	6
WTCHG_510540_231181	510540	231181	BHM00236	3720038	6
WTCHG_510540_232193	510540	232193	BHM00265	3778689	6
WTCHG_510540_233110	510540	233110	BHM00269	3602474	6
WTCHG_510540_234122	510540	234122	BHM00270	3356655	6
WTCHG_510540_235134	510540	235134	BHM00273	3564765	6
WTCHG_510540_236146	510540	236146	BHM00296	3657616	6
WTCHG_510540_237158	510540	237158	BHM00298	3604202	6
WTCHG_510540_238170	510540	238170	BHM00299	3737320	6
WTCHG_510540_239182	510540	239182	BHM00300	3804627	6
WTCHG_510540_240194	510540	240194	BHM00301	3669661	6
WTCHG_510540_241111	510540	241111	BHM00302	3326780	6
WTCHG_510540_242123	510540	242123	BHM00305	3499580	6
WTCHG_510540_243135	510540	243135	BHM00306	3731161	6
WTCHG_510540_244147	510540	244147	BHM00307	3697734	6
WTCHG_510540_245159	510540	245159	BHM00308	3622286	6
WTCHG_510540_246171	510540	246171	BHM00310	3624390	6
WTCHG_510540_247183	510540	247183	BHM00312	3979878	6
WTCHG_510540_248195	510540	248195	BHM00314	3627522	6
WTCHG_510540_249112	510540	249112	JIA00083	3587337	6
WTCHG_510540_250124	510540	250124	LRA00012	3677343	6
WTCHG_510540_251136	510540	251136	NCL00189	3647444	6
WTCHG_510540_252148	510540	252148	NCL00190	3625972	6
WTCHG_510540_253160	510540	253160	NCL00195	3548065	6
WTCHG_510540_254172	510540	254172	NCL00197	3605275	6
WTCHG_510540_257101	510540	257101	NCL00114	4494412	6
WTCHG_510540_258113	510540	258113	NCL00115	4534179	6
WTCHG_510540_259125	510540	259125	NCL00116	4721748	6
WTCHG_510540_260137	510540	260137	NCL00118	4647026	6
WTCHG_510540_261149	510540	261149	NCL00119	4318365	6
WTCHG_510540_262161	510540	262161	NCL00120	4299639	6
WTCHG_510540_263173	510540	263173	NCL00121	4320586	6
WTCHG_510540_264185	510540	264185	NCL00122	4310594	6
WTCHG_510540_265102	510540	265102	NCL00124	4239586	6
WTCHG_510540_266114	510540	266114	NCL00126	4202490	6
WTCHG_510540_267126	510540	267126	NCL00130	4003073	6
WTCHG_510540_268138	510540	268138	NCL00131	3960810	6
WTCHG_510540_269150	510540	269150	NCL00134	3661300	6
WTCHG_510540_270162	510540	270162	NCL00135	4090251	6
WTCHG_510540_271174	510540	271174	NCL00137	4282838	6
WTCHG_510540_272186	510540	272186	NCL00142	4360397	6
WTCHG_510540_273103	510540	273103	NCL00144	3668739	6
WTCHG_510540_274115	510540	274115	NCL00139	3602919	6
WTCHG_510540_275127	510540	275127	NCL00146	3737786	6
WTCHG_510540_276139	510540	276139	NCL00147	3427508	6
WTCHG_510540_277151	510540	277151	NCL00150	3791436	6
WTCHG_510540_278163	510540	278163	NCL00145	3512415	6
WTCHG_510540_279175	510540	279175	NCL00149	3622641	6
WTCHG_510540_280187	510540	280187	NCL00148	3452982	6
WTCHG_510540_281104	510540	281104	NCL00151	3433358	6
WTCHG_510540_282116	510540	282116	NCL00156	3729195	6
WTCHG_510540_283128	510540	283128	NCL00167	3607314	6
WTCHG_510540_284140	510540	284140	NCL00158	3374031	6
WTCHG_510540_285152	510540	285152	NCL00159	3736269	6
WTCHG_510540_286164	510540	286164	LRA00001	3837133	6
WTCHG_510540_287176	510540	287176	LRA00008	3721188	6
WTCHG_510540_288188	510540	288188	NCL00161	3805746	6
WTCHG_510540_289105	510540	289105	NCL00163	3773140	6
WTCHG_510540_290117	510540	290117	BHM00234	3490096	6
WTCHG_510540_291129	510540	291129	NCL00165	3577669	6
WTCHG_510540_292141	510540	292141	LRA00007	3673186	6
WTCHG_510540_293153	510540	293153	NCL00169	3567899	6
WTCHG_510540_294165	510540	294165	NCL00171	3547241	6
WTCHG_510540_295177	510540	295177	LRA00019	3276777	6
WTCHG_510540_296189	510540	296189	NCL00166	3365798	6
WTCHG_510541_201106	510541	201106	NCL00173	3583879	6
WTCHG_510541_202118	510541	202118	NCL00176	3532298	6
WTCHG_510541_203130	510541	203130	NCL00172	3476703	6
WTCHG_510541_204142	510541	204142	LRA00006	142003	6
WTCHG_510541_205154	510541	205154	LRA00011	3495010	6
WTCHG_510541_206166	510541	206166	LRA00013	3545535	6
WTCHG_510541_207178	510541	207178	NCL00174	3506203	6
WTCHG_510541_208190	510541	208190	NCL00175	3588481	6
WTCHG_510541_209107	510541	209107	NCL00177	3580852	6
WTCHG_510541_210119	510541	210119	BHM00275	3607718	6
WTCHG_510541_211131	510541	211131	NCL00179	3515565	6
WTCHG_510541_212143	510541	212143	NCL00178	3614987	6
WTCHG_510541_213155	510541	213155	BHM00284	3643756	6
WTCHG_510541_214167	510541	214167	BHM00292	3482286	6
WTCHG_510541_215179	510541	215179	NCL00180	3625492	6
WTCHG_510541_216191	510541	216191	NCL00181	3724848	6
WTCHG_510541_217108	510541	217108	NCL00182	3720973	6
WTCHG_510541_218120	510541	218120	NCL00183	3536238	6
WTCHG_510541_219132	510541	219132	BHM00281	3676189	6
WTCHG_510541_220144	510541	220144	BHM00266	3623540	6
WTCHG_510541_221156	510541	221156	NCL00184	3646210	6
WTCHG_510541_222168	510541	222168	NCL00185	3715808	6
WTCHG_510541_223180	510541	223180	OAS00095	3666852	6
WTCHG_510541_224192	510541	224192	BHM00263	3885971	6
WTCHG_510541_225109	510541	225109	BHM00295	3415750	6
WTCHG_510541_226121	510541	226121	OAS00093	3673601	6
WTCHG_510541_227133	510541	227133	NCL00187	3621398	6
WTCHG_510541_228145	510541	228145	BHM00257	3625722	6
WTCHG_510541_229157	510541	229157	LRA00010	3687961	6
WTCHG_510541_230169	510541	230169	NCL00188	3581217	6
WTCHG_510541_231181	510541	231181	BHM00236	3662201	6
WTCHG_510541_232193	510541	232193	BHM00265	3720981	6
WTCHG_510541_233110	510541	233110	BHM00269	3567548	6
WTCHG_510541_234122	510541	234122	BHM00270	3299669	6
WTCHG_510541_235134	510541	235134	BHM00273	3553152	6
WTCHG_510541_236146	510541	236146	BHM00296	3638399	6
WTCHG_510541_237158	510541	237158	BHM00298	3577972	6
WTCHG_510541_238170	510541	238170	BHM00299	3717971	6
WTCHG_510541_239182	510541	239182	BHM00300	3746364	6
WTCHG_510541_240194	510541	240194	BHM00301	3648609	6
WTCHG_510541_241111	510541	241111	BHM00302	3310990	6
WTCHG_510541_242123	510541	242123	BHM00305	3466596	6
WTCHG_510541_243135	510541	243135	BHM00306	3678788	6
WTCHG_510541_244147	510541	244147	BHM00307	3665464	6
WTCHG_510541_245159	510541	245159	BHM00308	3590019	6
WTCHG_510541_246171	510541	246171	BHM00310	3587790	6
WTCHG_510541_247183	510541	247183	BHM00312	3949740	6
WTCHG_510541_248195	510541	248195	BHM00314	3605576	6
WTCHG_510541_249112	510541	249112	JIA00083	3562505	6
WTCHG_510541_250124	510541	250124	LRA00012	3652905	6
WTCHG_510541_251136	510541	251136	NCL00189	3619163	6
WTCHG_510541_252148	510541	252148	NCL00190	3601882	6
WTCHG_510541_253160	510541	253160	NCL00195	3523347	6
WTCHG_510541_254172	510541	254172	NCL00197	3563130	6
WTCHG_510541_257101	510541	257101	NCL00114	4469995	6
WTCHG_510541_258113	510541	258113	NCL00115	4501361	6
WTCHG_510541_259125	510541	259125	NCL00116	4695946	6
WTCHG_510541_260137	510541	260137	NCL00118	4612361	6
WTCHG_510541_261149	510541	261149	NCL00119	4283782	6
WTCHG_510541_262161	510541	262161	NCL00120	4262935	6
WTCHG_510541_263173	510541	263173	NCL00121	4260575	6
WTCHG_510541_264185	510541	264185	NCL00122	4290192	6
WTCHG_510541_265102	510541	265102	NCL00124	4175332	6
WTCHG_510541_266114	510541	266114	NCL00126	4132887	6
WTCHG_510541_267126	510541	267126	NCL00130	3975782	6
WTCHG_510541_268138	510541	268138	NCL00131	3943659	6
WTCHG_510541_269150	510541	269150	NCL00134	3636959	6
WTCHG_510541_270162	510541	270162	NCL00135	4044867	6
WTCHG_510541_271174	510541	271174	NCL00137	4241705	6
WTCHG_510541_272186	510541	272186	NCL00142	4323241	6
WTCHG_510541_273103	510541	273103	NCL00144	3644185	6
WTCHG_510541_274115	510541	274115	NCL00139	3580291	6
WTCHG_510541_275127	510541	275127	NCL00146	3712782	6
WTCHG_510541_276139	510541	276139	NCL00147	3393012	6
WTCHG_510541_277151	510541	277151	NCL00150	3776744	6
WTCHG_510541_278163	510541	278163	NCL00145	3484917	6
WTCHG_510541_279175	510541	279175	NCL00149	3589444	6
WTCHG_510541_280187	510541	280187	NCL00148	3416935	6
WTCHG_510541_281104	510541	281104	NCL00151	3406813	6
WTCHG_510541_282116	510541	282116	NCL00156	3717792	6
WTCHG_510541_283128	510541	283128	NCL00167	3572252	6
WTCHG_510541_284140	510541	284140	NCL00158	3350236	6
WTCHG_510541_285152	510541	285152	NCL00159	3724661	6
WTCHG_510541_286164	510541	286164	LRA00001	3802505	6
WTCHG_510541_287176	510541	287176	LRA00008	3713910	6
WTCHG_510541_288188	510541	288188	NCL00161	3741506	6
WTCHG_510541_289105	510541	289105	NCL00163	3722404	6
WTCHG_510541_290117	510541	290117	BHM00234	3482999	6
WTCHG_510541_291129	510541	291129	NCL00165	3524954	6
