filename	bam_id	indexing_id	sample_id	Count	batch
WTCHG_356246_257196	356246	257196	BHM00018	6268813	1
WTCHG_356246_258184	356246	258184	BHM00027	5078957	1
WTCHG_356246_259172	356246	259172	BHM00017	5206670	1
WTCHG_356246_260160	356246	260160	BHM00032	5873832	1
WTCHG_356246_261148	356246	261148	BHM00061	5732667	1
WTCHG_356246_262136	356246	262136	BHM00078	5168842	1
WTCHG_356246_263124	356246	263124	BHM00087	5897074	1
WTCHG_356246_264112	356246	264112	BHM00009	5275252	1
WTCHG_356246_265195	356246	265195	BHM00014	5520644	1
WTCHG_356246_266183	356246	266183	BHM00072	5423101	1
WTCHG_356246_267171	356246	267171	BHM00071	6498677	1
WTCHG_356246_268159	356246	268159	BHM00064	6361988	1
WTCHG_356246_269147	356246	269147	BHM00088	6249486	1
WTCHG_356246_270135	356246	270135	BHM00012	6212318	1
WTCHG_356246_271123	356246	271123	BHM00003	5982453	1
WTCHG_356246_272111	356246	272111	BHM00024	7031872	1
WTCHG_356246_273194	356246	273194	BHM00051	6772159	1
WTCHG_356246_274182	356246	274182	BHM00079	6557237	1
WTCHG_356246_275170	356246	275170	BHM00042	6371623	1
WTCHG_356246_276158	356246	276158	BHM00095	5824717	1
WTCHG_356246_277146	356246	277146	BHM00090	6187692	1
WTCHG_356246_278134	356246	278134	BHM00026	2620	1
WTCHG_356246_279122	356246	279122	BHM00036	6773617	1
WTCHG_356246_280110	356246	280110	BHM00070	6741644	1
WTCHG_356246_281193	356246	281193	BHM00093	6539997	1
WTCHG_356246_282181	356246	282181	BHM00025	6253487	1
WTCHG_356246_283169	356246	283169	BHM00028	4701815	1
WTCHG_356246_284157	356246	284157	BHM00020	7059179	1
WTCHG_356246_285145	356246	285145	BHM00063	6401212	1
WTCHG_356246_286133	356246	286133	BHM00065	5930501	1
WTCHG_356246_287121	356246	287121	BHM00098	6244318	1
WTCHG_356246_288109	356246	288109	BHM00035	7077598	1
WTCHG_356246_289192	356246	289192	BHM00005	6563972	1
WTCHG_356246_290180	356246	290180	BHM00080	6519083	1
WTCHG_356246_291168	356246	291168	BHM00041	1743	1
WTCHG_356246_292156	356246	292156	BHM00069	6704204	1
WTCHG_356246_293144	356246	293144	BHM00066	6909241	1
WTCHG_356246_294132	356246	294132	BHM00084	6905642	1
WTCHG_356246_295120	356246	295120	BHM00099	6957191	1
