WTCHG	seqID	indexingID	sampleID	count	batch
WTCHG_475042_281192	475042	281192	OAS00056	4269175	4
WTCHG_475042_282180	475042	282180	BHM00171	3377033	4
WTCHG_475042_283168	475042	283168	BHM00180	3095082	4
WTCHG_475042_284156	475042	284156	BHM00181	3882106	4
WTCHG_475042_285144	475042	285144	BHM00184	3402629	4
WTCHG_475042_286132	475042	286132	BHM00185	3494391	4
WTCHG_475042_287120	475042	287120	OAS00021	3656641	4
WTCHG_475042_288108	475042	288108	UCL00014	3777083	4
WTCHG_475042_289191	475042	289191	UCL00016	4108497	4
WTCHG_475042_290179	475042	290179	UCL00019	3490023	4
WTCHG_475042_291167	475042	291167	BHM00170	3793015	4
WTCHG_475042_292155	475042	292155	BHM00183	3390673	4
WTCHG_475042_293143	475042	293143	BHM00187	2299094	4
WTCHG_475042_294131	475042	294131	JIA00076	3780656	4
WTCHG_475042_295119	475042	295119	OAS00055	3589427	4
WTCHG_475042_296107	475042	296107	OAS00059	3180591	4
WTCHG_475043_201190	475043	201190	BHM00174	3524741	4
WTCHG_475043_202178	475043	202178	BHM00175	4314000	4
WTCHG_475043_203166	475043	203166	BHM00176	3317172	4
WTCHG_475043_204154	475043	204154	BHM00177	3455387	4
WTCHG_475043_205142	475043	205142	BHM00179	3246812	4
WTCHG_475043_206130	475043	206130	BHM00188	3429851	4
WTCHG_475043_207118	475043	207118	OAS00025	3406205	4
WTCHG_475043_208106	475043	208106	OAS00032	3085014	4
WTCHG_475043_209189	475043	209189	OAS00057	3796767	4
WTCHG_475043_210177	475043	210177	UCL00020	4235568	4
WTCHG_475043_211165	475043	211165	UCL00023	4029966	4
WTCHG_475043_212153	475043	212153	BHM00198	3280180	4
WTCHG_475043_213141	475043	213141	BHM00199	3979367	4
WTCHG_475043_214129	475043	214129	BHM00208	3428235	4
WTCHG_475043_215117	475043	215117	OAS00073	2835206	4
WTCHG_475043_216105	475043	216105	OAS00078	3386335	4
WTCHG_475043_217188	475043	217188	ORA00032	3361220	4
WTCHG_475043_218176	475043	218176	UCL00022	4045992	4
WTCHG_475043_219164	475043	219164	BHM00141	3140499	4
WTCHG_475043_220152	475043	220152	BHM00178	3826191	4
WTCHG_475043_221140	475043	221140	BHM00190	3694418	4
WTCHG_475043_222128	475043	222128	BHM00196	4147287	4
WTCHG_475043_223116	475043	223116	BHM00197	3406862	4
WTCHG_475043_224104	475043	224104	BHM00202	4064588	4
WTCHG_475043_225187	475043	225187	BHM00205	3823224	4
WTCHG_475043_226175	475043	226175	BHM00207	5076473	4
WTCHG_475043_227163	475043	227163	BHM00224	3061153	4
WTCHG_475043_228151	475043	228151	BHM00227	3648127	4
WTCHG_475043_229139	475043	229139	BHM00193	4244620	4
WTCHG_475043_230127	475043	230127	JIA00077	3942768	4
WTCHG_475043_231115	475043	231115	OAS00069	3358072	4
WTCHG_475043_232103	475043	232103	OAS00070	3760475	4
WTCHG_475043_233186	475043	233186	OAS00077	4207517	4
WTCHG_475043_234174	475043	234174	OAS00083	4163158	4
WTCHG_475043_235162	475043	235162	BHM00191	5033715	4
WTCHG_475043_236150	475043	236150	BHM00201	3527862	4
WTCHG_475043_237138	475043	237138	BHM00206	4154052	4
WTCHG_475043_238126	475043	238126	BHM00211	4501535	4
WTCHG_475043_239114	475043	239114	BHM00212	3142117	4
WTCHG_475043_240102	475043	240102	BHM00213	3493711	4
WTCHG_475043_241185	475043	241185	BHM00216	4560870	4
WTCHG_475043_242173	475043	242173	BHM00229	4417968	4
WTCHG_475043_243161	475043	243161	BHM00238	4261631	4
WTCHG_475043_244149	475043	244149	OAS00080	3378112	4
WTCHG_475043_245137	475043	245137	NCL00035	3867007	4
WTCHG_475043_246125	475043	246125	NCL00058	4243682	4
WTCHG_475043_247113	475043	247113	NCL00043	3785338	4
WTCHG_475043_248101	475043	248101	NCL00044	3667583	4
WTCHG_475043_249196	475043	249196	NCL00029	3604074	4
WTCHG_475043_250184	475043	250184	NCL00030	3428900	4
WTCHG_475043_251172	475043	251172	NCL00032	3910235	4
WTCHG_475043_252160	475043	252160	NCL00034	3700085	4
WTCHG_475043_253148	475043	253148	OAS00063	3561128	4
WTCHG_475043_254136	475043	254136	BHM00154	3486958	4
WTCHG_475043_255124	475043	255124	MUS00007	3201291	4
WTCHG_475043_256112	475043	256112	OAS00041	3482097	4
WTCHG_475043_257195	475043	257195	BHM00146	3966381	4
WTCHG_475043_258183	475043	258183	BHM00157	3516989	4
WTCHG_475043_259171	475043	259171	JIA00024	3257069	4
WTCHG_475043_260159	475043	260159	JIA00039	3195253	4
WTCHG_475043_261147	475043	261147	OAS00029	3778041	4
WTCHG_475043_262135	475043	262135	OAS00046	3934873	4
WTCHG_475043_263123	475043	263123	OAS00048	3170240	4
WTCHG_475043_264111	475043	264111	BHM00149	3576756	4
WTCHG_475043_265194	475043	265194	JIA00070	4328939	4
WTCHG_475043_266182	475043	266182	BHM00158	4156017	4
WTCHG_475043_267170	475043	267170	JIA00069	3413550	4
WTCHG_475043_268158	475043	268158	JIA00071	3972480	4
WTCHG_475043_269146	475043	269146	OAS00044	3586036	4
WTCHG_475043_270134	475043	270134	UCL00008	3152100	4
WTCHG_475043_271122	475043	271122	BHM00159	2835971	4
WTCHG_475043_272110	475043	272110	BHM00160	3784545	4
WTCHG_475043_273193	475043	273193	BHM00163	4577441	4
WTCHG_475043_274181	475043	274181	BHM00164	3568097	4
WTCHG_475043_275169	475043	275169	BHM00165	3258506	4
WTCHG_475043_276157	475043	276157	BHM00167	3162517	4
WTCHG_475043_277145	475043	277145	BHM00168	2953748	4
WTCHG_475043_278133	475043	278133	BHM00169	3448615	4
WTCHG_475043_279121	475043	279121	BHM00182	2961994	4
WTCHG_475043_280109	475043	280109	JIA00052	4543908	4
WTCHG_475043_281192	475043	281192	OAS00056	4373281	4
WTCHG_475043_282180	475043	282180	BHM00171	3453080	4
WTCHG_475043_283168	475043	283168	BHM00180	3160034	4
WTCHG_475043_284156	475043	284156	BHM00181	3971386	4
WTCHG_475043_285144	475043	285144	BHM00184	3475405	4
WTCHG_475043_286132	475043	286132	BHM00185	3568244	4
WTCHG_475043_287120	475043	287120	OAS00021	3736964	4
WTCHG_475043_288108	475043	288108	UCL00014	3845049	4
WTCHG_475043_289191	475043	289191	UCL00016	4222372	4
WTCHG_475043_290179	475043	290179	UCL00019	3542605	4
WTCHG_475043_291167	475043	291167	BHM00170	3896123	4
WTCHG_475043_292155	475043	292155	BHM00183	3497004	4
WTCHG_475043_293143	475043	293143	BHM00187	2353548	4
WTCHG_475043_294131	475043	294131	JIA00076	3872132	4
WTCHG_475043_295119	475043	295119	OAS00055	3681254	4
WTCHG_475043_296107	475043	296107	OAS00059	3248246	4
WTCHG_475044_201190	475044	201190	BHM00174	3528453	4
WTCHG_475044_202178	475044	202178	BHM00175	4336265	4
WTCHG_475044_203166	475044	203166	BHM00176	3330610	4
WTCHG_475044_204154	475044	204154	BHM00177	3473125	4
WTCHG_475044_205142	475044	205142	BHM00179	3260637	4
WTCHG_475044_206130	475044	206130	BHM00188	3449413	4
WTCHG_475044_207118	475044	207118	OAS00025	3415481	4
WTCHG_475044_208106	475044	208106	OAS00032	3083767	4
WTCHG_475044_209189	475044	209189	OAS00057	3790169	4
WTCHG_475044_210177	475044	210177	UCL00020	4253432	4
WTCHG_475044_211165	475044	211165	UCL00023	4051357	4
WTCHG_475044_212153	475044	212153	BHM00198	3294447	4
WTCHG_475044_213141	475044	213141	BHM00199	3988063	4
WTCHG_475044_214129	475044	214129	BHM00208	3432200	4
WTCHG_475044_215117	475044	215117	OAS00073	2832314	4
WTCHG_475044_216105	475044	216105	OAS00078	3387616	4
WTCHG_475044_217188	475044	217188	ORA00032	3367301	4
WTCHG_475044_218176	475044	218176	UCL00022	4070235	4
WTCHG_475044_219164	475044	219164	BHM00141	3151134	4
WTCHG_475044_220152	475044	220152	BHM00178	3844592	4
WTCHG_475044_221140	475044	221140	BHM00190	3705894	4
WTCHG_475044_222128	475044	222128	BHM00196	4162488	4
WTCHG_475044_223116	475044	223116	BHM00197	3411402	4
WTCHG_475044_224104	475044	224104	BHM00202	4071233	4
WTCHG_475044_225187	475044	225187	BHM00205	3833447	4
WTCHG_475044_226175	475044	226175	BHM00207	5112437	4
WTCHG_475044_227163	475044	227163	BHM00224	3076771	4
WTCHG_475044_228151	475044	228151	BHM00227	3655163	4
WTCHG_475044_229139	475044	229139	BHM00193	4256502	4
WTCHG_475044_230127	475044	230127	JIA00077	3952927	4
WTCHG_475044_231115	475044	231115	OAS00069	3356897	4
WTCHG_475044_232103	475044	232103	OAS00070	3787783	4
WTCHG_475044_233186	475044	233186	OAS00077	4222627	4
WTCHG_475044_234174	475044	234174	OAS00083	4178703	4
WTCHG_475044_235162	475044	235162	BHM00191	5063232	4
WTCHG_475044_236150	475044	236150	BHM00201	3542613	4
WTCHG_475044_237138	475044	237138	BHM00206	4166636	4
WTCHG_475044_238126	475044	238126	BHM00211	4521103	4
WTCHG_475044_239114	475044	239114	BHM00212	3148198	4
WTCHG_475044_240102	475044	240102	BHM00213	3513198	4
WTCHG_475044_241185	475044	241185	BHM00216	4579707	4
WTCHG_475044_242173	475044	242173	BHM00229	4434688	4
WTCHG_475044_243161	475044	243161	BHM00238	4265928	4
WTCHG_475044_244149	475044	244149	OAS00080	3382541	4
WTCHG_475044_245137	475044	245137	NCL00035	3892859	4
WTCHG_475044_246125	475044	246125	NCL00058	4264188	4
WTCHG_475044_247113	475044	247113	NCL00043	3807663	4
WTCHG_475044_248101	475044	248101	NCL00044	3689059	4
WTCHG_475044_249196	475044	249196	NCL00029	3625701	4
WTCHG_475044_250184	475044	250184	NCL00030	3440306	4
WTCHG_475044_251172	475044	251172	NCL00032	3919040	4
WTCHG_475044_252160	475044	252160	NCL00034	3709361	4
WTCHG_475044_253148	475044	253148	OAS00063	3586758	4
WTCHG_475044_254136	475044	254136	BHM00154	3494118	4
WTCHG_475044_255124	475044	255124	MUS00007	3207451	4
WTCHG_475044_256112	475044	256112	OAS00041	3488591	4
WTCHG_475044_257195	475044	257195	BHM00146	3986334	4
WTCHG_475044_258183	475044	258183	BHM00157	3531751	4
WTCHG_475044_259171	475044	259171	JIA00024	3285473	4
WTCHG_475044_260159	475044	260159	JIA00039	3207060	4
WTCHG_475044_261147	475044	261147	OAS00029	3800304	4
WTCHG_475044_262135	475044	262135	OAS00046	3953225	4
WTCHG_475044_263123	475044	263123	OAS00048	3186188	4
WTCHG_475044_264111	475044	264111	BHM00149	3597776	4
WTCHG_475044_265194	475044	265194	JIA00070	4373323	4
WTCHG_475044_266182	475044	266182	BHM00158	4173465	4
WTCHG_475044_267170	475044	267170	JIA00069	3424106	4
WTCHG_475044_268158	475044	268158	JIA00071	4002122	4
WTCHG_475044_269146	475044	269146	OAS00044	3604177	4
WTCHG_475044_270134	475044	270134	UCL00008	3161207	4
WTCHG_475044_271122	475044	271122	BHM00159	2851514	4
WTCHG_475044_272110	475044	272110	BHM00160	3805952	4
WTCHG_475044_273193	475044	273193	BHM00163	4593735	4
WTCHG_475044_274181	475044	274181	BHM00164	3582577	4
WTCHG_475044_275169	475044	275169	BHM00165	3267494	4
WTCHG_475044_276157	475044	276157	BHM00167	3172347	4
WTCHG_475044_277145	475044	277145	BHM00168	2967081	4
WTCHG_475044_278133	475044	278133	BHM00169	3464243	4
WTCHG_475044_279121	475044	279121	BHM00182	2976179	4
WTCHG_475044_280109	475044	280109	JIA00052	4560922	4
WTCHG_475044_281192	475044	281192	OAS00056	4389383	4
WTCHG_475044_282180	475044	282180	BHM00171	3458882	4
WTCHG_475044_283168	475044	283168	BHM00180	3178219	4
WTCHG_475044_284156	475044	284156	BHM00181	3987376	4
WTCHG_475044_285144	475044	285144	BHM00184	3495035	4
WTCHG_475044_286132	475044	286132	BHM00185	3590640	4
WTCHG_475044_287120	475044	287120	OAS00021	3748135	4
WTCHG_475044_288108	475044	288108	UCL00014	3860328	4
WTCHG_475044_289191	475044	289191	UCL00016	4236525	4
WTCHG_475044_290179	475044	290179	UCL00019	3576981	4
WTCHG_475044_291167	475044	291167	BHM00170	3909910	4
WTCHG_475044_292155	475044	292155	BHM00183	3504916	4
WTCHG_475044_293143	475044	293143	BHM00187	2360928	4
WTCHG_475044_294131	475044	294131	JIA00076	3885512	4
WTCHG_475044_295119	475044	295119	OAS00055	3687014	4
WTCHG_475044_296107	475044	296107	OAS00059	3253023	4
WTCHG_475045_201190	475045	201190	BHM00174	3459013	4
WTCHG_475045_202178	475045	202178	BHM00175	4202436	4
WTCHG_475045_203166	475045	203166	BHM00176	3249914	4
WTCHG_475045_204154	475045	204154	BHM00177	3377544	4
WTCHG_475045_205142	475045	205142	BHM00179	3158647	4
WTCHG_475045_206130	475045	206130	BHM00188	3353364	4
WTCHG_475045_207118	475045	207118	OAS00025	3343710	4
WTCHG_475045_208106	475045	208106	OAS00032	3009654	4
WTCHG_475045_209189	475045	209189	OAS00057	3695399	4
WTCHG_475045_210177	475045	210177	UCL00020	4134109	4
WTCHG_475045_211165	475045	211165	UCL00023	3933207	4
WTCHG_475045_212153	475045	212153	BHM00198	3222816	4
WTCHG_475045_213141	475045	213141	BHM00199	3874258	4
WTCHG_475045_214129	475045	214129	BHM00208	3373856	4
WTCHG_475045_215117	475045	215117	OAS00073	2780491	4
WTCHG_475045_216105	475045	216105	OAS00078	3310653	4
WTCHG_475045_217188	475045	217188	ORA00032	3305331	4
WTCHG_475045_218176	475045	218176	UCL00022	3944722	4
WTCHG_475045_219164	475045	219164	BHM00141	3082954	4
WTCHG_475045_220152	475045	220152	BHM00178	3714445	4
WTCHG_475045_221140	475045	221140	BHM00190	3587455	4
WTCHG_475045_222128	475045	222128	BHM00196	4015361	4
WTCHG_475045_223116	475045	223116	BHM00197	3339916	4
WTCHG_475045_224104	475045	224104	BHM00202	3965109	4
WTCHG_475045_225187	475045	225187	BHM00205	3744763	4
WTCHG_475045_226175	475045	226175	BHM00207	4945273	4
WTCHG_475045_227163	475045	227163	BHM00224	2994277	4
WTCHG_475045_228151	475045	228151	BHM00227	3567621	4
WTCHG_475045_229139	475045	229139	BHM00193	4102811	4
WTCHG_475045_230127	475045	230127	JIA00077	3849415	4
WTCHG_475045_231115	475045	231115	OAS00069	3275098	4
WTCHG_475045_232103	475045	232103	OAS00070	3681161	4
WTCHG_475045_233186	475045	233186	OAS00077	4108213	4
WTCHG_475045_234174	475045	234174	OAS00083	4042926	4
WTCHG_475045_235162	475045	235162	BHM00191	4922696	4
WTCHG_475045_236150	475045	236150	BHM00201	3462030	4
WTCHG_475045_237138	475045	237138	BHM00206	4055873	4
WTCHG_475045_238126	475045	238126	BHM00211	4438284	4
WTCHG_475045_239114	475045	239114	BHM00212	3070529	4
WTCHG_475045_240102	475045	240102	BHM00213	3424626	4
WTCHG_475045_241185	475045	241185	BHM00216	4445474	4
WTCHG_475045_242173	475045	242173	BHM00229	4347486	4
WTCHG_475045_243161	475045	243161	BHM00238	4145761	4
WTCHG_475045_244149	475045	244149	OAS00080	3294631	4
WTCHG_475045_245137	475045	245137	NCL00035	3750692	4
WTCHG_475045_246125	475045	246125	NCL00058	4148922	4
WTCHG_475045_247113	475045	247113	NCL00043	3689804	4
WTCHG_475045_248101	475045	248101	NCL00044	3598282	4
WTCHG_475045_249196	475045	249196	NCL00029	3538151	4
WTCHG_475045_250184	475045	250184	NCL00030	3354219	4
WTCHG_475045_251172	475045	251172	NCL00032	3808424	4
WTCHG_475045_252160	475045	252160	NCL00034	3600131	4
WTCHG_475045_253148	475045	253148	OAS00063	3469499	4
WTCHG_475045_254136	475045	254136	BHM00154	3401545	4
WTCHG_475045_255124	475045	255124	MUS00007	3124009	4
WTCHG_475045_256112	475045	256112	OAS00041	3390776	4
WTCHG_475045_257195	475045	257195	BHM00146	3855127	4
WTCHG_475045_258183	475045	258183	BHM00157	3417839	4
WTCHG_475045_259171	475045	259171	JIA00024	3164455	4
WTCHG_475045_260159	475045	260159	JIA00039	3104003	4
WTCHG_475045_261147	475045	261147	OAS00029	3679253	4
WTCHG_475045_262135	475045	262135	OAS00046	3828255	4
WTCHG_475045_263123	475045	263123	OAS00048	3112859	4
WTCHG_475045_264111	475045	264111	BHM00149	3496271	4
WTCHG_475045_265194	475045	265194	JIA00070	4219727	4
WTCHG_475045_266182	475045	266182	BHM00158	4056337	4
WTCHG_475045_267170	475045	267170	JIA00069	3321215	4
WTCHG_475045_268158	475045	268158	JIA00071	3884132	4
WTCHG_475045_269146	475045	269146	OAS00044	3497182	4
WTCHG_475045_270134	475045	270134	UCL00008	3076897	4
WTCHG_475045_271122	475045	271122	BHM00159	2777502	4
WTCHG_475045_272110	475045	272110	BHM00160	3720769	4
WTCHG_475045_273193	475045	273193	BHM00163	4498660	4
WTCHG_475045_274181	475045	274181	BHM00164	3505684	4
WTCHG_475045_275169	475045	275169	BHM00165	3190386	4
WTCHG_475045_276157	475045	276157	BHM00167	3064439	4
WTCHG_475045_277145	475045	277145	BHM00168	2892651	4
WTCHG_475045_278133	475045	278133	BHM00169	3381097	4
WTCHG_475045_279121	475045	279121	BHM00182	2917329	4
WTCHG_475045_280109	475045	280109	JIA00052	4445078	4
WTCHG_475045_281192	475045	281192	OAS00056	4262539	4
WTCHG_475045_282180	475045	282180	BHM00171	3375833	4
WTCHG_475045_283168	475045	283168	BHM00180	3083460	4
WTCHG_475045_284156	475045	284156	BHM00181	3876217	4
WTCHG_475045_285144	475045	285144	BHM00184	3373026	4
WTCHG_475045_286132	475045	286132	BHM00185	3478769	4
WTCHG_475045_287120	475045	287120	OAS00021	3645508	4
WTCHG_475045_288108	475045	288108	UCL00014	3772090	4
WTCHG_475045_289191	475045	289191	UCL00016	4079546	4
WTCHG_475045_290179	475045	290179	UCL00019	3486510	4
WTCHG_475045_291167	475045	291167	BHM00170	3785540	4
WTCHG_475045_292155	475045	292155	BHM00183	3378685	4
WTCHG_475045_293143	475045	293143	BHM00187	2307830	4
WTCHG_475045_294131	475045	294131	JIA00076	3775988	4
WTCHG_475045_295119	475045	295119	OAS00055	3579101	4
WTCHG_475045_296107	475045	296107	OAS00059	3203021	4
