filename	lane_id	seq_id	sample_id	Count	batch
WTCHG_617521_271174	617521	271174	OAS00119	2973510	7
WTCHG_617521_272186	617521	272186	OAS00122	3019851	7
WTCHG_617521_273103	617521	273103	JIA00082	3051071	7
WTCHG_617521_274115	617521	274115	JIA00087	2542330	7
WTCHG_617521_275127	617521	275127	JIA00088	3063590	7
WTCHG_617521_276139	617521	276139	JIA00089	2877062	7
WTCHG_617521_277151	617521	277151	JIA00094	3239536	7
WTCHG_617521_278163	617521	278163	JIA00099	2878416	7
WTCHG_617521_279175	617521	279175	JIA00100	3045990	7
WTCHG_617521_280187	617521	280187	JIA00105	3094726	7
WTCHG_617521_281104	617521	281104	JIA00108	2988508	7
WTCHG_617521_282116	617521	282116	JIA00109	2954465	7
WTCHG_617521_283128	617521	283128	JIA00110	3010478	7
WTCHG_617521_284140	617521	284140	JIA00112	2910404	7
WTCHG_617521_285152	617521	285152	JIA00116	2913064	7
WTCHG_617521_286164	617521	286164	UCL00034	2749568	7
WTCHG_617521_287176	617521	287176	UCL00035	2993918	7
WTCHG_617521_288188	617521	288188	UCL00037	3017827	7
WTCHG_617521_289105	617521	289105	UCL00041	3068965	7
WTCHG_617521_290117	617521	290117	UCL00044	3003421	7
WTCHG_617521_291129	617521	291129	UCL00045	3018873	7
WTCHG_617521_292141	617521	292141	UCL00043	3031687	7
WTCHG_617521_293153	617521	293153	UCL00042	2832546	7
WTCHG_617521_294165	617521	294165	UCL00046	3172638	7
WTCHG_617521_295177	617521	295177	UCL00047	3276141	7
WTCHG_617521_296189	617521	296189	UCL00052	3016761	7
WTCHG_617522_201106	617522	201106	UCL00051	3104745	7
WTCHG_617522_202118	617522	202118	UCL00053	2874803	7
WTCHG_617522_203130	617522	203130	UCL00054	3124806	7
WTCHG_617522_204142	617522	204142	UCL00055	2994761	7
WTCHG_617522_205154	617522	205154	UCL00057	2893238	7
WTCHG_617522_206166	617522	206166	UCL00058	3106211	7
WTCHG_617522_207178	617522	207178	UCL00060	3115540	7
WTCHG_617522_208190	617522	208190	UCL00062	3090712	7
WTCHG_617522_209107	617522	209107	JIA00120	3112907	7
WTCHG_617522_210119	617522	210119	JIA00121	3254216	7
WTCHG_617522_211131	617522	211131	JIA00113	3127985	7
WTCHG_617522_212143	617522	212143	JIA00125	2872904	7
WTCHG_617522_213155	617522	213155	JIA00122	3042390	7
WTCHG_617522_214167	617522	214167	JIA00117	2940401	7
WTCHG_617522_215179	617522	215179	JIA00123	2965897	7
WTCHG_617522_216191	617522	216191	JIA00111	3084225	7
WTCHG_617522_217108	617522	217108	UCL00063	3065842	7
WTCHG_617522_218120	617522	218120	BHM00291	770427	7
WTCHG_617522_219132	617522	219132	BHM00309	3039417	7
WTCHG_617522_220144	617522	220144	BHM00311	3219913	7
WTCHG_617522_221156	617522	221156	BHM00318	2510074	7
WTCHG_617522_222168	617522	222168	BHM00319	3133583	7
WTCHG_617522_223180	617522	223180	BHM00320	2979138	7
WTCHG_617522_224192	617522	224192	BHM00321	3081732	7
WTCHG_617522_225109	617522	225109	BHM00322	3022370	7
WTCHG_617522_226121	617522	226121	BHM00324	2991889	7
WTCHG_617522_227133	617522	227133	BHM00325	1187883	7
WTCHG_617522_228145	617522	228145	BHM00326	3229500	7
WTCHG_617522_229157	617522	229157	BHM00327	2936217	7
WTCHG_617522_230169	617522	230169	BHM00332	2908734	7
WTCHG_617522_231181	617522	231181	BHM00333	3210568	7
WTCHG_617522_232193	617522	232193	BHM00341	3092013	7
WTCHG_617522_233110	617522	233110	BHM00342	3040777	7
WTCHG_617522_234122	617522	234122	BHM00344	2948722	7
WTCHG_617522_235134	617522	235134	BHM00345	2822719	7
WTCHG_617522_236146	617522	236146	BHM00304	3152385	7
WTCHG_617522_237158	617522	237158	BHM00347	3245592	7
WTCHG_617522_238170	617522	238170	BHM00334	3067573	7
WTCHG_617522_239182	617522	239182	BHM00350	3116330	7
WTCHG_617522_240194	617522	240194	BHM00337	3051411	7
WTCHG_617522_241111	617522	241111	BHM00336	3046670	7
WTCHG_617522_242123	617522	242123	NCL00170	2853404	7
WTCHG_617522_243135	617522	243135	NCL00198	3058605	7
WTCHG_617522_244147	617522	244147	NCL00199	3021042	7
WTCHG_617522_245159	617522	245159	NCL00200	3106775	7
WTCHG_617522_246171	617522	246171	NCL00203	2801462	7
WTCHG_617522_247183	617522	247183	NCL00205	3236538	7
WTCHG_617522_248195	617522	248195	NCL00206	2966000	7
WTCHG_617522_249112	617522	249112	NCL00209	3023288	7
WTCHG_617522_250124	617522	250124	NCL00210	2865979	7
WTCHG_617522_251136	617522	251136	NCL00211	2747531	7
WTCHG_617522_252148	617522	252148	NCL00212	2975843	7
WTCHG_617522_253160	617522	253160	NCL00214	2990118	7
WTCHG_617522_254172	617522	254172	NCL00215	2818841	7
WTCHG_617522_255184	617522	255184	NCL00216	3076003	7
WTCHG_617522_256196	617522	256196	NCL00217	2939266	7
WTCHG_617522_257101	617522	257101	OAS00102	2888854	7
WTCHG_617522_258113	617522	258113	OAS00107	3005749	7
WTCHG_617522_259125	617522	259125	OAS00067	2938253	7
WTCHG_617522_260137	617522	260137	OAS00106	2874756	7
WTCHG_617522_261149	617522	261149	OAS00111	2864155	7
WTCHG_617522_262161	617522	262161	OAS00079	1646492	7
WTCHG_617522_263173	617522	263173	OAS00101	2677012	7
WTCHG_617522_264185	617522	264185	OAS00116	2824937	7
WTCHG_617522_265102	617522	265102	OAS00118	2841193	7
WTCHG_617522_266114	617522	266114	OAS00120	2744777	7
WTCHG_617522_267126	617522	267126	OAS00138	2747250	7
WTCHG_617522_268138	617522	268138	OAS00124	2968701	7
WTCHG_617522_269150	617522	269150	OAS00121	2886834	7
WTCHG_617522_270162	617522	270162	OAS00129	3016671	7
WTCHG_617522_271174	617522	271174	OAS00119	2974890	7
WTCHG_617522_272186	617522	272186	OAS00122	3020808	7
WTCHG_617522_273103	617522	273103	JIA00082	3053793	7
WTCHG_617522_274115	617522	274115	JIA00087	2548149	7
WTCHG_617522_275127	617522	275127	JIA00088	3082127	7
WTCHG_617522_276139	617522	276139	JIA00089	2886507	7
WTCHG_617522_277151	617522	277151	JIA00094	3226745	7
WTCHG_617522_278163	617522	278163	JIA00099	2883127	7
WTCHG_617522_279175	617522	279175	JIA00100	3048553	7
WTCHG_617522_280187	617522	280187	JIA00105	3102712	7
WTCHG_617522_281104	617522	281104	JIA00108	3001729	7
WTCHG_617522_282116	617522	282116	JIA00109	2958999	7
WTCHG_617522_283128	617522	283128	JIA00110	3014417	7
WTCHG_617522_284140	617522	284140	JIA00112	2921259	7
WTCHG_617522_285152	617522	285152	JIA00116	2918521	7
WTCHG_617522_286164	617522	286164	UCL00034	2765131	7
WTCHG_617522_287176	617522	287176	UCL00035	3000793	7
WTCHG_617522_288188	617522	288188	UCL00037	3023686	7
WTCHG_617522_289105	617522	289105	UCL00041	3050697	7
WTCHG_617522_290117	617522	290117	UCL00044	3010622	7
WTCHG_617522_291129	617522	291129	UCL00045	3004002	7
WTCHG_617522_292141	617522	292141	UCL00043	3017297	7
WTCHG_617522_293153	617522	293153	UCL00042	2842592	7
WTCHG_617522_294165	617522	294165	UCL00046	3160823	7
WTCHG_617522_295177	617522	295177	UCL00047	3268002	7
WTCHG_617522_296189	617522	296189	UCL00052	3005030	7
